661
340	0.066728
341	0.078764
342	0.091709
343	0.107028
344	0.122404
345	0.138873
346	0.157261
347	0.181069
348	0.206905
349	0.233153
350	0.25917100000000004
351	0.285285
352	0.311131
353	0.333926
354	0.35749200000000003
355	0.382992
356	0.40679000000000004
357	0.42820400000000003
358	0.448835
359	0.468258
360	0.486127
361	0.501401
362	0.518823
363	0.536699
364	0.557446
365	0.576935
366	0.596937
367	0.618176
368	0.639473
369	0.633096
370	0.676053
371	0.695441
372	0.716674
373	0.7341639999999999
374	0.7509180000000001
375	0.767062
376	0.779968
377	0.789104
378	0.7983750000000001
379	0.803553
380	0.808857
381	0.811709
382	0.81377
383	0.810962
384	0.8083710000000001
385	0.805761
386	0.802049
387	0.7979210000000001
388	0.791835
389	0.7874840000000001
390	0.78335
391	0.7791079999999999
392	0.776405
393	0.7733270000000001
394	0.7721830000000001
395	0.770706
396	0.770402
397	0.770424
398	0.7715040000000001
399	0.773689
400	0.776677
401	0.780787
402	0.784104
403	0.7889929999999999
404	0.793604
405	0.800084
406	0.805719
407	0.8124850000000001
408	0.819777
409	0.8266530000000001
410	0.833333
411	0.840566
412	0.8471250000000001
413	0.854159
414	0.861135
415	0.867874
416	0.873232
417	0.878783
418	0.883317
419	0.8863500000000001
420	0.890675
421	0.89262
422	0.895066
423	0.895848
424	0.897317
425	0.8960370000000001
426	0.89452
427	0.893495
428	0.8921720000000001
429	0.8888670000000001
430	0.885016
431	0.881655
432	0.877645
433	0.874199
434	0.869175
435	0.863641
436	0.8605020000000001
437	0.855809
438	0.8510840000000001
439	0.846417
440	0.8413240000000001
441	0.837799
442	0.833914
443	0.831037
444	0.827931
445	0.824314
446	0.821532
447	0.818015
448	0.8163809999999999
449	0.814743
450	0.814618
451	0.814434
452	0.81356
453	0.8129980000000001
454	0.814152
455	0.814429
456	0.816082
457	0.816759
458	0.8186709999999999
459	0.820574
460	0.822783
461	0.825722
462	0.827962
463	0.831189
464	0.835106
465	0.83961
466	0.8437990000000001
467	0.847419
468	0.851187
469	0.864986
470	0.860881
471	0.865255
472	0.8695480000000001
473	0.87437
474	0.8793000000000001
475	0.8836879999999999
476	0.8869440000000001
477	0.8917390000000001
478	0.8957670000000001
479	0.900231
480	0.9035850000000001
481	0.906185
482	0.9099379999999999
483	0.912118
484	0.9148390000000001
485	0.9166960000000001
486	0.919494
487	0.9211969999999999
488	0.923203
489	0.9252670000000001
490	0.92542
491	0.9258759999999999
492	0.9263070000000001
493	0.926602
494	0.925436
495	0.925033
496	0.9245690000000001
497	0.922794
498	0.921262
499	0.919752
500	0.917776
501	0.915664
502	0.913543
503	0.910903
504	0.908749
505	0.905099
506	0.903043
507	0.9004470000000001
508	0.8974850000000001
509	0.8946729999999999
510	0.891707
511	0.888922
512	0.885787
513	0.8821030000000001
514	0.879507
515	0.8771680000000001
516	0.874211
517	0.871694
518	0.8688890000000001
519	0.865664
520	0.863754
521	0.861057
522	0.8598650000000001
523	0.8565269999999999
524	0.855365
